NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	CONCEPTICON_POS
2638	to blunt, to chip, to trim	379	BLUNT	adjective
2639	to weigh	1098	WEIGH	verb
2640	balances			
2641	be heavy	1210	HEAVY	adjective
2642	to weigh, measure	1098	WEIGH	verb
2643	to watch over, to protect, to keep	1477	KEEP	verb
2644	to protect, guard; to watch out	2900	PROTECT	verb
2645	to watch over, to protect; to observe	2900	PROTECT	verb
2646	to guard, to observe	1940	GUARD	noun
2647	to load	3669	LOAD (SOMETHING)	verb
2648	to carry, to burden	700	CARRY	verb
2649	to journey	2393	JOURNEY	noun
2650	to go around, to turn	1588	TURN	verb
2651	to surround, to encircle	3274	ENCIRCLE	verb
2652	to stack in circles; to stay permanently in one place, to dwell	363	DWELL (LIVE, RESIDE)	verb
2653	to dwell, to stay	987	REMAIN	verb
2654	to go round, to circle; to return	581	COME BACK	verb
2655	to yoke, harness	14	YOKE	noun
2656	to make ready, to yoke, harness, to attach	3894	ATTACH	verb
2657	to harness, to yoke, to bind	2217	YOKE (VERB)	verb
2658	to tighten, harness	1094	FASTEN	verb
2659	to tie together, connect	1917	TIE	verb
2660	to bandage the head			
2661	to yoke, bind together	14	YOKE	noun
2662	a kind of enclosure			
2663	animal pen (?)			
2664	(city) wall	933	WALL (OF HOUSE)	noun
2665	dwellingplace			
2666	house, residence; court, atrium	1252	HOUSE	noun
2667	period, cycle	508	PERIOD	noun
2668	long time, eternity	418	FOR A LONG TIME	other
2669	generation			
2670	cycle, generation			
2671	period, age; generation	1789	AGE	noun
2672	age, lifetime, generation	1789	AGE	noun
2673	race, generation			
2674	to roast	1962	ROAST (SOMETHING)	verb
2675	to suspend, weigh out, balance			
2676	shekel (unit of weight)			
2677	to carry weigh, to weigh	1098	WEIGH	verb
2678	to be heavy	1210	HEAVY	adjective
2679	to suspend, to weigh	1098	WEIGH	verb
2680	to have	773	HAVE	verb
2681	presence, existence			
2682	birth-mark, mole	1907	MOLE	noun
2683	mark, mole, wart	1907	MOLE	noun
2684	mole; sign (any black sign seen on earth)	1907	MOLE	noun
2685	to mention, to remember	707	REMEMBER	verb
2686	to declare, to name, to invoke	1405	NAME	noun
2687	to remember	707	REMEMBER	verb
2688	to remember, recall, mention	707	REMEMBER	verb
2689	to be pure	1147	PURE	adjective
2690	to become clean, clear	989	CLEAR	adjective
2691	to be thin	2308	THIN	adjective
2692	to become thin			
2693	fine, thin	2308	THIN	adjective
2694	thinness			
2695	to make thin			
2696	a cripple	3621	DISABLED PERSON	noun
2697	to cut a stick			
2698	bed	1663	BED	noun
2699	to be an outsider, to be strange, foreign	109	FOREIGN	adjective
2700	to dislike, to hate, to avoid	1607	HATE	verb
2701	to visit	1377	VISIT	verb
2702	to prepare perfume			
2703	to mix perfume			
2704	to prepare, mix spiced ointment	2909	PREPARE	verb
2705	to be in peace			
2706	peace	1338	PEACE	noun
2707	to be well, feel well, be in peace	954	WELL	noun
2708	redemption, ransom			
2709	to wish, to desire	2117	DESIRE	verb
2710	need, want, request; purpose; business activity, enterprise	1784	WANT	verb
2711	ornament, splendor	917	ORNAMENT	noun
2712	will, thing	738	THING	noun
2713	a youth			
2714	to manifest passionate love or desire	2960	LONGING (WISH)	noun
2715	to set out, to depart	1752	LEAVE	verb
2716	to get up, to rise; to set out, to depart, to leave	1752	LEAVE	verb
2717	to go, leave, depart	695	GO	verb
2718	to follow	1085	FOLLOW	verb
2719	to cover	761	COVER	verb
2720	to cover, to close	761	COVER	verb
2721	bandage			
2722	husk; sheath	3424	SHEATH	noun
2723	(pu.) to be covered (with precious stones); to fall into a swoon, (hitpa.) to wrap oneself up; to become faint			
2724	to put in a sheath			
2725	to soak, to immerse	2069	SOAK (VERB)	verb
2726	to soak, irrigate (a field); to bathe, soak (an object)	138	BATHE	verb
2727	to dye, to colour, to dip, to immerse	157	DYE	verb
2728	to be thick, dense	2239	DENSE	adjective
2729	to be thick	1244	THICK	adjective
2730	wellbeing, opulence			
2731	to have little (or no) intelligence			
2732	tangled, confused, dense	2239	DENSE	adjective
2733	épais (thick)			
2734	to be dark, covered	706	DARK	adjective
2735	to be dark, dim	706	DARK	adjective
2736	to cover, to conceal, to come upon, to come over	761	COVER	verb
2737	to be tied, girded			
2738	a strap in the leathern waterbag			
2739	to hold, to restrain	1448	HOLD	verb
2740	to hold back, to withhold			
2741	to keep back			
2742	a kind of slime			
2743	(green) dry mucus, nasal discharge			
2744	to provide with a headdress, to put a covering on someone's head			
2745	kind of garment			
2746	to cover, to veil, to hide; to forgive	2486	HIDE	verb
2747	film, chaff	2363	CHAFF (HUSK)	noun
2748	membrane, film	216	MOVIE	noun
2749	chaff, refuse that is taken forth from wheat	2363	CHAFF (HUSK)	noun
2750	to clean, to clear the wheat	2235	CLEAN (SOMETHING)	verb
2751	to be obscure, black	163	BLACK	adjective
2752	to become obscured (of heavenly bodies), to become eclipsed; to be worried, disturbed, restless			
2753	to act perfidiously, to break a compact; to remain, to lag behind; to be(come) dark (of the night)	987	REMAIN	verb
2754	to honour			
2755	to fear (deity), to show respect, to be in awe	1419	FEAR (BE AFRAID)	verb
2756	to honour, to adorn			
2757	collar, yoke	14	YOKE	noun
2758	to detain, keep waiting			
2759	collar; ring (an ornament)	2012	COLLAR	noun
2760	to put a ring or a collar of iron upon the neck or manacle on the hand			
2761	a ring or collar of iron, which is put upon the neck	1374	RING	noun
2762	frond, leaf, foliage	628	LEAF	noun
2763	leaves of the grapevine			
2764	to take by force			
2765	to take wrongfully, unjustly, injuriously or by force			
2766	to be dry	1398	DRY	adjective
2767	dry	1398	DRY	adjective
2768	to dry up	1786	DRY UP	verb
2769	to bind	1917	TIE	verb
2770	to collect, to gather, to search	7	GATHER	verb
2771	woman gathering straw			
2772	to search out			
2773	to rake up, to sweep up			
2774	to take away, to deprive someone (of a physical facility)			
2775	to take away			
2776	impeded			
2777	to gather, to heap up	7	GATHER	verb
2778	everything by which a bed of a stream can be blocked in any place where it is stopped			
2779	to gather, to collect	7	GATHER	verb
2780	to pull, to drag	1455	PULL	verb
2781	road, path	2457	PATH OR ROAD	noun
2782	to drag away			
2783	to drag	2030	DRAG	verb
2784	to drag, to draw, to pull	1455	PULL	verb
2785	to plough	1921	PLOUGH	verb
2786	clod of earth			
2787	to plough, to prepare land for sowing	1921	PLOUGH	verb
2788	to walk, to go away	1443	WALK	verb
2789	to move	765	MOVE	verb
2790	to go, to rove, to wander	695	GO	verb
2791	to drive, to follow; to help	1897	HELP	verb
2792	to take along, escort persons; to send; to guide, control, oversee	1127	SEND	verb
2793	to walk, to run, to lead, to flow	1443	WALK	verb
2794	to strengthen, to support; to help, to aid	1897	HELP	verb
2795	give aid, help, come to rescue	1897	HELP	verb
2796	to add, to increase	1041	INCREASE	verb
2797	to increase, to exceede	1041	INCREASE	verb
2798	to pay interest			
2799	to be bound, attached; to hang	2884	HANG	verb
2800	phthisis			
2801	to love a thing, to be attached to it; to bind, to hang	2884	HANG	verb
2802	to protect, guard	2900	PROTECT	verb
2803	brave	3	BRAVE	adjective
2804	order, decision (divine)	1128	ORDER	verb
2805	rite, ritual; divine authority; authoritative decision, command, decree	1998	COMMAND	verb
2806	a thing made obligatory or binding by God			
2807	to write	1672	WRITE	verb
2808	civil servant, office holder, administrator			
2809	deed, document			
2810	enclosed area			
2811	tower; fortified area	1671	TOWER	noun
2812	to heap up, to accumulate	1576	PILE UP	verb
2813	to heap up, to pile up	1576	PILE UP	verb
2814	to heap, to accumulate	1576	PILE UP	verb
2815	to rise up; to plant; to impale	1486	PLANT (SOMETHING)	verb
2816	to rise up; to suspend, hang	705	GO UP (ASCEND)	verb
2817	to cover, to wrap, to make obscure, invisible	761	COVER	verb
2818	to be evasive			
2819	to put a sword in a sheath or scabbard	3424	SHEATH	noun
2820	to mix, to stir	2017	MIX	verb
2821	to decoct			
2822	(hop. part.) mixed			
2823	to mix, to mingle	2017	MIX	verb
2824	hand-mill, millstone	2459	GRINDSTONE	noun
2825	grinding slab, handmill			
2826	(du.) millstone	2459	GRINDSTONE	noun
2827	mill, millhouse, millstone	636	MILL	noun
2828	mill, millstone	636	MILL	noun
2829	to tread, to trample; to kick	1135	KICK	verb
2830	to kick, to strike with a leg; to run	1519	RUN	verb
