ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
geez-147_whothatwhichrelativepronounmascsg-1-1,geez-147_whothatwhichrelativepronounmascsg-1,za,59,false,expert,,,,
geez-145_thismasc-1-1,geez-145_thismasc-1,zə,59,false,expert,,,,
geez-148_thatmasc-1-1,geez-148_thatmasc-1,zəkku,59,false,expert,,,,
geez-148_thatmasc-2-1,geez-148_thatmasc-2,zəktu,59,false,expert,,,,
geez-149_thisthisonemasc-1-1,geez-149_thisthisonemasc-1,zəntu,59,false,expert,,,,
geez-146_thisfem-2-1,geez-146_thisfem-2,zaːtti,59,false,expert,,,,
ps-150_deicticelement-1-1,ps-150_deicticelement-1,hanni-,60,false,expert,,,,
akkadian-142_this-1-1,akkadian-142_this-1,annû,60,false,expert,,,,
ugaritic-142_this-1-1,ugaritic-142_this-1,hnd,60,false,expert,,,,
syriac-142_this-1-1,syriac-142_this-1,haːnnaː,60,false,expert,,,,
ps-151_thoumascsg-1-1,ps-151_thoumascsg-1,ʔanta,61,false,expert,,,,
akkadian-152_you-1-1,akkadian-152_you-1,atta,61,false,expert,,,,
ugaritic-153_thou-1-1,ugaritic-153_thou-1,ʔat,61,false,expert,,,,
hebrew-154_youmascsing-1-1,hebrew-154_youmascsing-1,ʔattaː,61,false,expert,,,,
syriac-155_yousg-1-1,syriac-155_yousg-1,ʔat,61,false,expert,,,,
arabic-156_thoumasc-1-1,arabic-156_thoumasc-1,ʔanta,61,false,expert,,,,
geez-152_you-1-1,geez-152_you-1,ʔanta,61,false,expert,,,,
ps-157_tongue-1-1,ps-157_tongue-1,liʃaːn-,62,false,expert,,,,
akkadian-158_tonguelanguage-1-1,akkadian-158_tonguelanguage-1,liʃaːnu,62,false,expert,,,,
ugaritic-157_tongue-1-1,ugaritic-157_tongue-1,lʃn,62,false,expert,,,,
hebrew-158_tonguelanguage-1-1,hebrew-158_tonguelanguage-1,laːʃoːn,62,false,expert,,,,
syriac-159_tonguelanguagespitofland-1-1,syriac-159_tonguelanguagespitofland-1,leʃʃaːnaː,62,false,expert,,,,
arabic-157_tongue-1-1,arabic-157_tongue-1,lisaːn-,62,false,expert,,,,
geez-158_tonguelanguage-1-1,geez-158_tonguelanguage-1,lǝssaːn,62,false,expert,,,,
ps-160_tolick-1-1,ps-160_tolick-1,lħʃ,63,false,expert,,,,
akkadian-161_totastetolick-1-1,akkadian-161_totastetolick-1,lâʃu,63,false,expert,,,,
arabic-160_tolick-1-1,arabic-160_tolick-1,lħs,63,false,expert,,,,
ps-162_tooth-1-1,ps-162_tooth-1,ʃinn-,64,false,expert,,,,
akkadian-162_tooth-1-1,akkadian-162_tooth-1,ʃinnu,64,false,expert,,,,
ugaritic-162_tooth-1-1,ugaritic-162_tooth-1,ʃn,64,false,expert,,,,
hebrew-162_tooth-1-1,hebrew-162_tooth-1,ʃeːn,64,false,expert,,,,
syriac-162_tooth-1-1,syriac-162_tooth-1,ʃennaː,64,false,expert,,,,
arabic-162_tooth-1-1,arabic-162_tooth-1,sinn-,64,false,expert,,,,
geez-162_tooth-1-1,geez-162_tooth-1,sənn,64,false,expert,,,,
ps-163_molartooth-1-1,ps-163_molartooth-1,ɬˤirʃ-,65,false,expert,,,,
akkadian-164_protuberance-1-1,akkadian-164_protuberance-1,sˤirʃu,65,false,expert,,,,
akkadian-165_togrowshootsbranches-1-1,akkadian-165_togrowshootsbranches-1,sˤurruʃu,65,false,expert,,,,
syriac-163_molartooth-1-1,syriac-163_molartooth-1,ʕarʃaː,65,false,expert,,,,
arabic-166_toothmolar-1-1,arabic-166_toothmolar-1,dˤirs-,65,false,expert,,,,
geez-163_molartooth-1-1,geez-163_molartooth-1,ɬˤərs,65,false,expert,,,,
ps-167_caninetooth-1-1,ps-167_caninetooth-1,najab-,66,false,expert,,,,
akkadian-168_floatingriborcartilageatthetipoftherib-1-1,akkadian-168_floatingriborcartilageatthetipoftherib-1,najabtu,66,false,expert,,,,
ps-169_two-1-1,ps-169_two-1,θin-aː,67,false,expert,,,,
akkadian-169_two-1-1,akkadian-169_two-1,ʃina,67,false,expert,,,,
ugaritic-169_two-1-1,ugaritic-169_two-1,θn,67,false,expert,,,,
hebrew-169_two-1-1,hebrew-169_two-1,ʃənajim,67,false,expert,,,,
syriac-169_two-1-1,syriac-169_two-1,tren,67,false,expert,,,,
arabic-169_two-1-1,arabic-169_two-1,ʔiθnaː,67,false,expert,,,,
geez-170_thenextday-1-1,geez-170_thenextday-1,saːnəj,67,false,expert,,,,
ps-171_both-1-1,ps-171_both-1,kilʔ-,69,false,expert,,,,
akkadian-171_both-1-1,akkadian-171_both-1,kilallaːn,69,false,expert,,,,
hebrew-171_both-1-1,hebrew-171_both-1,kilʔajim,69,false,expert,,,,
arabic-171_both-1-1,arabic-171_both-1,kilaː,69,false,expert,,,,
ps-172_water-1-1,ps-172_water-1,maj-,71,false,expert,,,,
akkadian-172_water-1-1,akkadian-172_water-1,mû,71,false,expert,,,,
ugaritic-172_water-1-1,ugaritic-172_water-1,mj,71,false,expert,,,,
hebrew-172_water-1-1,hebrew-172_water-1,majim,71,false,expert,,,,
syriac-173_watermailsemenmenstrualfluidurine-1-1,syriac-173_watermailsemenmenstrualfluidurine-1,majjaː,71,false,expert,,,,
arabic-172_water-1-1,arabic-172_water-1,maːʔ-,71,false,expert,,,,
geez-172_water-1-1,geez-172_water-1,maːj,71,false,expert,,,,
ps-174_we-1-1,ps-174_we-1,niħnu,72,false,expert,,,,
akkadian-174_we-1-1,akkadian-174_we-1,niːnu,72,false,expert,,,,
hebrew-174_we-1-1,hebrew-174_we-1,ʔănaħnuː,72,false,expert,,,,
syriac-174_we-1-1,syriac-174_we-1,ħnan,72,false,expert,,,,
arabic-174_we-1-1,arabic-174_we-1,ʔiħnaː,72,false,expert,,,,
arabic-174_we-2-1,arabic-174_we-2,naħnu,72,false,expert,,,,
geez-174_we-1-1,geez-174_we-1,nəħna,72,false,expert,,,,
ps-175_who-1-1,ps-175_who-1,mann-,75,false,expert,,,,
akkadian-176_who-1-1,akkadian-176_who-1,mannu,75,false,expert,,,,
syriac-175_who-1-1,syriac-175_who-1,man,75,false,expert,,,,
arabic-175_who-1-1,arabic-175_who-1,man,75,false,expert,,,,
geez-176_who-1-1,geez-176_who-1,mannu,75,false,expert,,,,
ps-177_bark-1-1,ps-177_bark-1,qˤ-lp-at-,78,false,expert,,,,
akkadian-178_skinpeelofafruit-1-1,akkadian-178_skinpeelofafruit-1,qˤilpu,78,false,expert,,,,
akkadian-179_scalescalyskintortoiseshellhuskrindbarkpeel-1-1,akkadian-179_scalescalyskintortoiseshellhuskrindbarkpeel-1,qˤuliptu,78,false,expert,,,,
syriac-180_cortexsquamaputamen-1-1,syriac-180_cortexsquamaputamen-1,qˤəlaːpətaː,78,false,expert,,,,
syriac-181_barkshellscalepeel-1-1,syriac-181_barkshellscalepeel-1,qˤlaːptaː,78,false,expert,,,,
arabic-182_alqisrbarkpeel-1-1,arabic-182_alqisrbarkpeel-1,qilf-,78,false,expert,,,,
geez-183_topeeldecorticate-1-1,geez-183_topeeldecorticate-1,qˤʷalafa,78,false,expert,,,,
ps-184_bellystomach-1-1,ps-184_bellystomach-1,kariɬ-,82,false,expert,,,,
akkadian-185_stomachbellywombbodymindheartdesireinnerorlowerside-1-1,akkadian-185_stomachbellywombbodymindheartdesireinnerorlowerside-1,karʃu,82,false,expert,,,,
hebrew-186_belly-1-1,hebrew-186_belly-1,kaːreːɬ,82,false,expert,,,,
syriac-187_bellystomachwombuterus-1-1,syriac-187_bellystomachwombuterus-1,karsaː,82,false,expert,,,,
arabic-188_ventriclestomachbellyuterusstomachofanimalsespruminant-1-1,arabic-188_ventriclestomachbellyuterusstomachofanimalsespruminant-1,kariʃ-,82,false,expert,,,,
geez-189_bellystomachwombabdomeninteriorofshiparkvessel-1-1,geez-189_bellystomachwombabdomeninteriorofshiparkvessel-1,karɬ,82,false,expert,,,,
ps-190_fire-1-1,ps-190_fire-1,ʔiʃ-,85,false,expert,,,,
akkadian-191_fireabscessinflammation-1-1,akkadian-191_fireabscessinflammation-1,iʃaːtu,85,false,expert,,,,
ugaritic-190_fire-1-1,ugaritic-190_fire-1,ʔiʃt,85,false,expert,,,,
hebrew-190_fire-1-1,hebrew-190_fire-1,ʔeːʃ,85,false,expert,,,,
geez-190_fire-1-1,geez-190_fire-1,ʔəsaːt,85,false,expert,,,,
ps-192_tobebrighttoshine-1-1,ps-192_tobebrighttoshine-1,nwr,86,false,expert,,,,
akkadian-192_tobebrighttoshine-1-1,akkadian-192_tobebrighttoshine-1,nawaːru,86,false,expert,,,,
ugaritic-193_light-1-1,ugaritic-193_light-1,nr,86,false,expert,,,,
hebrew-193_light-1-1,hebrew-193_light-1,neːr,86,false,expert,,,,
syriac-194_fireconflagration-1-1,syriac-194_fireconflagration-1,nuːraː,86,false,expert,,,,
arabic-190_fire-1-1,arabic-190_fire-1,naːr-,86,false,expert,,,,
arabic-192_tobebrighttoshine-1-1,arabic-192_tobebrighttoshine-1,nwr,86,false,expert,,,,
ps-195_green-1-1,ps-195_green-1,wrqˤ,87,false,expert,,,,
akkadian-196_yellowgreenasanaturalcolor-1-1,akkadian-196_yellowgreenasanaturalcolor-1,warqˤu,87,false,expert,,,,
ugaritic-197_yellow-1-1,ugaritic-197_yellow-1,jrqˤ,87,false,expert,,,,
hebrew-198_greengreenery-1-1,hebrew-198_greengreenery-1,jaːroːqˤ,87,false,expert,,,,
hebrew-199_greenishpalegreen-1-1,hebrew-199_greenishpalegreen-1,jəraqˤraqˤ,87,false,expert,,,,
syriac-200_greenlividherbsvegetableseggyolk-1-1,syriac-200_greenlividherbsvegetableseggyolk-1,jurraːqˤaː,87,false,expert,,,,
arabic-201_ashcolored-1-1,arabic-201_ashcolored-1,ʔawraq-,87,false,expert,,,,
arabic-202_leaf-1-1,arabic-202_leaf-1,waraq-,87,false,expert,,,,
arabic-203_silvercoins-1-1,arabic-203_silvercoins-1,warq-,87,false,expert,,,,
geez-204_gold-1-1,geez-204_gold-1,warqˤ,87,false,expert,,,,
ps-205_strawgrass-1-1,ps-205_strawgrass-1,ɬaʕr-,88,false,expert,,,,
geez-206_herbgrassvegetationstraw-1-1,geez-206_herbgrassvegetationstraw-1,ɬaːʕr,88,false,expert,,,,
ps-207_toknow-1-1,ps-207_toknow-1,wdʕ,90,false,expert,,,,
akkadian-207_toknow-1-1,akkadian-207_toknow-1,idû,90,false,expert,,,,
akkadian-208_knowingsomeoneexpertwisecompetentlearnedacquaintancepersonknown-1-1,akkadian-208_knowingsomeoneexpertwisecompetentlearnedacquaintancepersonknown-1,muːdû,90,false,expert,,,,
ugaritic-207_toknow-1-1,ugaritic-207_toknow-1,jdʕ,90,false,expert,,,,
hebrew-207_toknow-1-1,hebrew-207_toknow-1,jdʕ,90,false,expert,,,,
syriac-209_toknowtodiscernrecognizetocohabitwith-1-1,syriac-209_toknowtodiscernrecognizetocohabitwith-1,ʔdʕ,90,false,expert,,,,
syriac-207_toknow-1-1,syriac-207_toknow-1,jdʕ,90,false,expert,,,,
geez-210_idonotknowperhapsprobably-1-1,geez-210_idonotknowperhapsprobably-1,ʔəndaːʕi,90,false,expert,,,,
geez-211_tomakeknowinform-1-1,geez-211_tomakeknowinform-1,ʔajdəʕa,90,false,expert,,,,
ps-212_moon-1-1,ps-212_moon-1,warx-,94,false,expert,,,,
akkadian-213_moonnewmoonmonth-1-1,akkadian-213_moonnewmoonmonth-1,warxu,94,false,expert,,,,
ugaritic-212_moon-1-1,ugaritic-212_moon-1,jrx,94,false,expert,,,,
hebrew-212_moon-1-1,hebrew-212_moon-1,jaːreːaħ,94,false,expert,,,,
syriac-214_month-1-1,syriac-214_month-1,jarħaː,94,false,expert,,,,
geez-215_moonmonth-1-1,geez-215_moonmonth-1,warx,94,false,expert,,,,
ps-212_moon-2-1,ps-212_moon-2,ɬahr-,95,false,expert,,,,
akkadian-216_acharacteristicsuchasbrilliance-1-1,akkadian-216_acharacteristicsuchasbrilliance-1,ʃeːrtu,95,false,expert,,,,
hebrew-217_littlemoonsasamuletsorjewelry-1-1,hebrew-217_littlemoonsasamuletsorjewelry-1,ɬahăroːniːm,95,false,expert,,,,
syriac-212_moon-1-1,syriac-212_moon-1,sahraː,95,false,expert,,,,
arabic-218_thenewmoonwhenitappears-1-1,arabic-218_thenewmoonwhenitappears-1,ʃahr-,95,false,expert,,,,
geez-219_moonfirstdayofthemonth-1-1,geez-219_moonfirstdayofthemonth-1,ɬaːhr,95,false,expert,,,,
ps-220_nose-1-1,ps-220_nose-1,ʔanp-,96,false,expert,,,,
akkadian-221_nosetipcrownendrindedgespurofland-1-1,akkadian-221_nosetipcrownendrindedgespurofland-1,appu,96,false,expert,,,,
ugaritic-220_nose-1-1,ugaritic-220_nose-1,ʔap,96,false,expert,,,,
hebrew-220_nose-1-1,hebrew-220_nose-1,ʔap,96,false,expert,,,,
arabic-220_nose-1-1,arabic-220_nose-1,ʔanf-,96,false,expert,,,,
geez-220_nose-1-1,geez-220_nose-1,ʔanf,96,false,expert,,,,
ps-222_root-1-1,ps-222_root-1,ɬ-rʃ-,98,false,expert,,,,
akkadian-223_rootbasefoundation-1-1,akkadian-223_rootbasefoundation-1,ʃurʃu,98,false,expert,,,,
ugaritic-222_root-1-1,ugaritic-222_root-1,ʃrʃ,98,false,expert,,,,
hebrew-222_root-1-1,hebrew-222_root-1,ʃoːræʃ,98,false,expert,,,,
syriac-222_root-1-1,syriac-222_root-1,ʃerʃaː,98,false,expert,,,,
arabic-224_originsourceroot-1-1,arabic-224_originsourceroot-1,ʃarx-,98,false,expert,,,,
arabic-225_smallthornytrees-1-1,arabic-225_smallthornytrees-1,ʃirs-,98,false,expert,,,,
arabic-226_smallthornytree-1-1,arabic-226_smallthornytree-1,ʃaras-,98,false,expert,,,,
arabic-222_root-1-1,arabic-222_root-1,ʃirʃ-,98,false,expert,,,,
geez-222_root-1-1,geez-222_root-1,ɬərw,98,false,expert,,,,
ps-227_stone-1-1,ps-227_stone-1,ʔabn-,99,false,expert,,,,
akkadian-227_stone-1-1,akkadian-227_stone-1,abnu,99,false,expert,,,,
ugaritic-227_stone-1-1,ugaritic-227_stone-1,ʔabn,99,false,expert,,,,
hebrew-227_stone-1-1,hebrew-227_stone-1,ʔæbæn,99,false,expert,,,,
syriac-228_rockstonegemsmallbuilding-1-1,syriac-228_rockstonegemsmallbuilding-1,ʔabnaː,99,false,expert,,,,
geez-227_stone-1-1,geez-227_stone-1,ʔəbn,99,false,expert,,,,
ps-229_tree-1-1,ps-229_tree-1,ʕiɬˤ-,100,false,expert,,,,
akkadian-230_treetimberlumberwoodaromaticwoodwoodedarea-1-1,akkadian-230_treetimberlumberwoodaromaticwoodwoodedarea-1,isˤu,100,false,expert,,,,
ugaritic-229_tree-1-1,ugaritic-229_tree-1,ʕsˤ,100,false,expert,,,,
hebrew-229_tree-1-1,hebrew-229_tree-1,ʕeːsˤ,100,false,expert,,,,
arabic-225_smallthornytrees-2-1,arabic-225_smallthornytrees-2,ʕidˤdˤ-,100,false,expert,,,,
geez-231_treeshrubbushwoodstickstaffofspear-1-1,geez-231_treeshrubbushwoodstickstaffofspear-1,ʕəɬˤ,100,false,expert,,,,
ps-232_woman-1-1,ps-232_woman-1,ʔanθ-at-,101,false,expert,,,,
akkadian-233_wife-1-1,akkadian-233_wife-1,aʃʃatu,101,false,expert,,,,
ugaritic-232_woman-1-1,ugaritic-232_woman-1,ʔaθt,101,false,expert,,,,
hebrew-232_woman-1-1,hebrew-232_woman-1,ʔiʃʃaː,101,false,expert,,,,
syriac-234_womanwife-1-1,syriac-234_womanwife-1,ʔatθaː,101,false,expert,,,,
arabic-235_femalefeminine-1-1,arabic-235_femalefeminine-1,ʔunθaː,101,false,expert,,,,
geez-236_womanwifefemale-1-1,geez-236_womanwifefemale-1,ʔanəst,101,false,expert,,,,
ps-237_mansonlord-1-1,ps-237_mansonlord-1,marʔ-,105,false,expert,,,,
akkadian-238_son-1-1,akkadian-238_son-1,maːru,105,false,expert,,,,
arabic-239_man-1-1,arabic-239_man-1,imruʔ-,105,false,expert,,,,
arabic-239_man-2-1,arabic-239_man-2,marʔ-,105,false,expert,,,,
arabic-232_woman-1-1,arabic-232_woman-1,ʔimraʔ-at-,105,false,expert,,,,
ps-240_bird-1-1,ps-240_bird-1,tˤajr-,107,false,expert,,,,
hebrew-241_divinationfrombirdsaugury-1-1,hebrew-241_divinationfrombirdsaugury-1,tˤajir,107,false,expert,,,,
syriac-242_birdbirdsinsectnameofastar-1-1,syriac-242_birdbirdsinsectnameofastar-1,tˤajraː,107,false,expert,,,,
arabic-240_bird-1-1,arabic-240_bird-1,tˤajr-,107,false,expert,,,,
geez-243_todivinebyobservingtheflightofbirds-1-1,geez-243_todivinebyobservingtheflightofbirds-1,tatˤajjara,107,false,expert,,,,
ps-244_tostrikebeat-1-1,ps-244_tostrikebeat-1,mxɬˤ-,111,false,expert,,,,
akkadian-245_tohittowoundtostrike-1-1,akkadian-245_tohittowoundtostrike-1,maxaːsˤu,111,false,expert,,,,
ugaritic-246_tokill-1-1,ugaritic-246_tokill-1,mxsˤ,111,false,expert,,,,
ugaritic-247_weaver-1-1,ugaritic-247_weaver-1,mxsˤ,111,false,expert,,,,
hebrew-248_tosmash-1-1,hebrew-248_tosmash-1,mħsˤ,111,false,expert,,,,
syriac-249_tostriketoknock-1-1,syriac-249_tostriketoknock-1,mħaː,111,false,expert,,,,
geez-250_tosmitetocuttodestroy-1-1,geez-250_tosmitetocuttodestroy-1,maħasˤa,111,false,expert,,,,
ps-251_tobegood-1-1,ps-251_tobegood-1,tˤjb,116,false,expert,,,,
akkadian-252_goodsweetfresharomaticbenevolent-1-1,akkadian-252_goodsweetfresharomaticbenevolent-1,tˤaːbu,116,false,expert,,,,
ugaritic-253_good-1-1,ugaritic-253_good-1,tˤb,116,false,expert,,,,
hebrew-254_goodmerrypleasantinorderusable-1-1,hebrew-254_goodmerrypleasantinorderusable-1,tˤoːb,116,false,expert,,,,
syriac-255_goodvaluablepreciouscostworth-1-1,syriac-255_goodvaluablepreciouscostworth-1,tˤaːb,116,false,expert,,,,
arabic-256_pleasantdelightfuldelicioussweet-1-1,arabic-256_pleasantdelightfuldelicioussweet-1,tˤajjib-,116,false,expert,,,,
ps-257_togotoandfro-1-1,ps-257_togotoandfro-1,sˤjd,117,false,expert,,,,
akkadian-258_toprowltomakeonesroundstoturnabout-1-1,akkadian-258_toprowltomakeonesroundstoturnabout-1,sˤâdu,117,false,expert,,,,
ps-259_togive-1-1,ps-259_togive-1,ntn,124,false,expert,,,,
akkadian-259_togive-1-1,akkadian-259_togive-1,nadaːnu,124,false,expert,,,,
ugaritic-259_togive-1-1,ugaritic-259_togive-1,jtn,124,false,expert,,,,
hebrew-259_togive-1-1,hebrew-259_togive-1,ntn,124,false,expert,,,,
syriac-259_togive-1-1,syriac-259_togive-1,ntl,124,false,expert,,,,
ps-260_tobelong-1-1,ps-260_tobelong-1,ʔrk,125,false,expert,,,,
akkadian-261_longtall-1-1,akkadian-261_longtall-1,arku,125,false,expert,,,,
akkadian-262_lenght-1-1,akkadian-262_lenght-1,urku,125,false,expert,,,,
ugaritic-263_long-1-1,ugaritic-263_long-1,ʔrk,125,false,expert,,,,
hebrew-264_longextendinglonglasting-1-1,hebrew-264_longextendinglonglasting-1,ʔaːroːk,125,false,expert,,,,
syriac-263_long-1-1,syriac-263_long-1,ʔarriːk,125,false,expert,,,,
arabic-265_tokeepinaplacetoremaintocontinue-1-1,arabic-265_tokeepinaplacetoremaintocontinue-1,ʔrk,125,false,expert,,,,
ps-266_neck-1-1,ps-266_neck-1,sˤawar-,126,false,expert,,,,
akkadian-266_neck-1-1,akkadian-266_neck-1,sˤawaːru,126,false,expert,,,,
hebrew-266_neck-1-1,hebrew-266_neck-1,sˤawwaːr,126,false,expert,,,,
syriac-267_neckhumpofcamelmountainridge-1-1,syriac-267_neckhumpofcamelmountainridge-1,sˤawraː,126,false,expert,,,,
arabic-268_sideoftheneckbankofariver-1-1,arabic-268_sideoftheneckbankofariver-1,sˤawr-,126,false,expert,,,,
ps-269_tosit-1-1,ps-269_tosit-1,wθb,131,false,expert,,,,
akkadian-270_tositdownphysicallytoresideandlivesomewhere-1-1,akkadian-270_tositdownphysicallytoresideandlivesomewhere-1,waʃaːbu,131,false,expert,,,,
ugaritic-269_tosit-1-1,ugaritic-269_tosit-1,jθb,131,false,expert,,,,
hebrew-271_tositdowntosittodwell-1-1,hebrew-271_tositdowntosittodwell-1,jʃb,131,false,expert,,,,
syriac-272_tosittoremaintoinhabittosettle-1-1,syriac-272_tosittoremaintoinhabittosettle-1,jtb,131,false,expert,,,,
syriac-269_tosit-1-1,syriac-269_tosit-1,jtb,131,false,expert,,,,
arabic-273_tojump-1-1,arabic-273_tojump-1,wθb,131,false,expert,,,,
geez-274_totakeawifetomarry-1-1,geez-274_totakeawifetomarry-1,ʔawsaba,131,false,expert,,,,
ps-275_towalk-1-1,ps-275_towalk-1,hlk,133,false,expert,,,,
akkadian-276_togotomovetoproceed-1-1,akkadian-276_togotomovetoproceed-1,alaːku,133,false,expert,,,,
ugaritic-275_towalk-1-1,ugaritic-275_towalk-1,hlk,133,false,expert,,,,
hebrew-277_togowalk-1-1,hebrew-277_togowalk-1,hlk,133,false,expert,,,,
syriac-278_togobackreturnpatowalk-1-1,syriac-278_togobackreturnpatowalk-1,hlk,133,false,expert,,,,
arabic-279_toperishtobecomeinabadstatetodie-1-1,arabic-279_toperishtobecomeinabadstatetodie-1,hlk,133,false,expert,,,,
ps-280_day-1-1,ps-280_day-1,jawm,134,false,expert,,,,
akkadian-280_day-1-1,akkadian-280_day-1,uːmu,134,false,expert,,,,
ugaritic-280_day-1-1,ugaritic-280_day-1,jm,134,false,expert,,,,
hebrew-280_day-1-1,hebrew-280_day-1,joːm,134,false,expert,,,,
syriac-280_day-1-1,syriac-280_day-1,jawmaː,134,false,expert,,,,
arabic-280_day-1-1,arabic-280_day-1,jawm,134,false,expert,,,,
geez-281_today-1-1,geez-281_today-1,jom,134,false,expert,,,,
ps-282_lion-1-1,ps-282_lion-1,lab-ʔ-,136,false,expert,,,,
akkadian-282_lion-1-1,akkadian-282_lion-1,labbu,136,false,expert,,,,
ugaritic-282_lion-1-1,ugaritic-282_lion-1,lbʔu,136,false,expert,,,,
hebrew-283_lioness-1-1,hebrew-283_lioness-1,laːbiː,136,false,expert,,,,
arabic-283_lioness-1-1,arabic-283_lioness-1,lubaʔat-,136,false,expert,,,,
ps-284_tobesimilar-1-1,ps-284_tobesimilar-1,mθl,138,false,expert,,,,
akkadian-284_tobesimilar-1-1,akkadian-284_tobesimilar-1,maʃaːlu,138,false,expert,,,,
ugaritic-285_equalamountequivalent-1-1,ugaritic-285_equalamountequivalent-1,tmθl,138,false,expert,,,,
ps-286_tosteal-1-1,ps-286_tosteal-1,ʃrqˤ,142,false,expert,,,,
akkadian-287_tostealtoactasathief-1-1,akkadian-287_tostealtoactasathief-1,ʃaraːqˤu,142,false,expert,,,,
arabic-286_tosteal-1-1,arabic-286_tosteal-1,srq,142,false,expert,,,,
geez-286_tosteal-1-1,geez-286_tosteal-1,saraqˤa,142,false,expert,,,,
ps-288_tobedarkblack-1-1,ps-288_tobedarkblack-1,θˤlm,145,false,expert,,,,
akkadian-289_blackdark-1-1,akkadian-289_blackdark-1,sˤalmu,145,false,expert,,,,
ugaritic-290_darkness-1-1,ugaritic-290_darkness-1,θˤlmt,145,false,expert,,,,
hebrew-291_gloom-1-1,hebrew-291_gloom-1,sˤalmaːwæt,145,false,expert,,,,
syriac-292_tooppresswrongtoaccusefalsely-1-1,syriac-292_tooppresswrongtoaccusefalsely-1,tˤlm,145,false,expert,,,,
arabic-293_toactwrongfullyivtobecomedark-1-1,arabic-293_toactwrongfullyivtobecomedark-1,ðˤlm,145,false,expert,,,,
geez-289_blackdark-1-1,geez-289_blackdark-1,sˤallim,145,false,expert,,,,
ps-294_toreach-1-1,ps-294_toreach-1,mθˤʔ,148,false,expert,,,,
akkadian-295_tobesufficienttobeequaltotoamounttodtomakereachto-1-1,akkadian-295_tobesufficienttobeequaltotoamounttodtomakereachto-1,masˤû,148,false,expert,,,,
ugaritic-296_tocome-1-1,ugaritic-296_tocome-1,mɣj,148,false,expert,,,,
ugaritic-297_tomeettoruninto-1-1,ugaritic-297_tomeettoruninto-1,mθˤʔ,148,false,expert,,,,
hebrew-298_toreachtomeettofind-1-1,hebrew-298_toreachtomeettofind-1,msˤʔ,148,false,expert,,,,
syriac-299_toarrivereachtohappen-1-1,syriac-299_toarrivereachtohappen-1,mtˤj,148,false,expert,,,,
ps-300_fatoil-1-1,ps-300_fatoil-1,ʃamn-,150,false,expert,,,,
akkadian-301_oilfat-1-1,akkadian-301_oilfat-1,ʃamnu,150,false,expert,,,,
ugaritic-302_fatvegetableoil-1-1,ugaritic-302_fatvegetableoil-1,ʃmn,150,false,expert,,,,
hebrew-303_vegetableoilfat-1-1,hebrew-303_vegetableoilfat-1,ʃæmæn,150,false,expert,,,,
syriac-304_fat-1-1,syriac-304_fat-1,ʃumnaː,150,false,expert,,,,
arabic-305_clarifiedbutter-1-1,arabic-305_clarifiedbutter-1,samn-,150,false,expert,,,,
ps-306_toteartopiercetobore-1-1,ps-306_toteartopiercetobore-1,nqˤb,152,false,expert,,,,
akkadian-307_todeflowertorape-1-1,akkadian-307_todeflowertorape-1,naqˤaːbu,152,false,expert,,,,
hebrew-308_toborethrough-1-1,hebrew-308_toborethrough-1,nqˤb,152,false,expert,,,,
syriac-309_topiercetomakeahole-1-1,syriac-309_topiercetomakeahole-1,nqˤb,152,false,expert,,,,
arabic-310_topiercetobore-1-1,arabic-310_topiercetobore-1,nqb,152,false,expert,,,,
geez-311_todisjointoseparate-1-1,geez-311_todisjointoseparate-1,naqˤaba,152,false,expert,,,,
ps-312_husbandorman-1-1,ps-312_husbandorman-1,mut-,157,false,expert,,,,
akkadian-313_husband-1-1,akkadian-313_husband-1,mutu,157,false,expert,,,,
ugaritic-314_manhumanbeinghusband-1-1,ugaritic-314_manhumanbeinghusband-1,mt,157,false,expert,,,,
hebrew-315_menpersons-1-1,hebrew-315_menpersons-1,mətiːm,157,false,expert,,,,
geez-313_husband-1-1,geez-313_husband-1,mət,157,false,expert,,,,
ps-316_tobelow-1-1,ps-316_tobelow-1,ʃpl,160,false,expert,,,,
akkadian-316_tobelow-1-1,akkadian-316_tobelow-1,ʃapaːlu,160,false,expert,,,,
ugaritic-317_tobenddownstoopplungeoneself-1-1,ugaritic-317_tobenddownstoopplungeoneself-1,ʃpl,160,false,expert,,,,
hebrew-318_tobecomelowgodeep-1-1,hebrew-318_tobecomelowgodeep-1,ʃpl,160,false,expert,,,,
syriac-319_tobelowdepressed-1-1,syriac-319_tobelowdepressed-1,ʃpl,160,false,expert,,,,
syriac-320_plain-1-1,syriac-320_plain-1,ʃpolaː,160,false,expert,,,,
ps-321_tobehightogrow-1-1,ps-321_tobehightogrow-1,ɬjx,161,false,expert,,,,
akkadian-322_togrowinsizeorage-1-1,akkadian-322_togrowinsizeorage-1,ʃâxu,161,false,expert,,,,
arabic-323_togrowold-1-1,arabic-323_togrowold-1,ʃjx,161,false,expert,,,,
ps-324_tobreak-1-1,ps-324_tobreak-1,θɣr,164,false,expert,,,,
akkadian-325_tobevictorioustovanquish-1-1,akkadian-325_tobevictorioustovanquish-1,ʃaʔaːru,164,false,expert,,,,
