ID,Name,Concepticon_ID,Concepticon_Gloss
1933_youfemsg,you (fem. sg.),1213,YOU
1934_youfemsing,you (fem. sing.),1213,YOU
1935_thoufem,thou (fem.),1215,THOU
1936_he,he,1211,HE
1937_heit,"he, it",1211,HE
1938_she,she,1834,SHE
1939_sheit,"she, it",1834,SHE
1940_youmascpl,you (masc. pl.),1213,YOU
1941_youplmasc,you (pl. masc.),1213,YOU
1942_threshingfloor,threshing floor,,
1943_waterjarwaterpotcoffinsarcophagus,"water jar, water pot; coffin, sarcophagus",2011,COFFIN
1944_threshingfloorplacewherefruitsaredriedstonebasin,threshing floor; place where fruits are dried; stone basin,,
1945_youfempl,you (fem. pl.),1213,YOU
1946_youplfem,you (pl. fem.),1213,YOU
1947_theymasc,they (masc.),817,THEY
1948_theyfem,they (fem.),817,THEY
1949_which,which?,727,WHICH
1950_which,which,727,WHICH
1951_where,where?,1237,WHERE
1952_whowhichwhat,"who, which, what",1235,WHO
1953_arrow,arrow,977,ARROW
1954_asmallarrow,a small arrow,,
1955_arrowdart,"arrow,  dart",977,ARROW
1956_mygenitivepronominalsuffix1sg,"my (genitive pronominal suffix, 1 sg.)",2090,MY
1957_meaccusativepronominalsuffix1sg,"me (accusative pronominal suffix, 1 sg.)",2301,ME
1958_youryougenitiveandaccusativepronominalsuffix2mascsg,"your, you (genitive and accusative pronominal suffix, 2 masc. sg.)",732,YOUR (SINGULAR)
1959_youryougenitiveandaccusativepronominalsuffix2mascsg,"your; you (genitive and accusative pronominal suffix, 2 masc. sg.)",732,YOUR (SINGULAR)
1960_youryougenitiveandaccusativepronominalsuffix2femsg,"your; you (genitive and accusative pronominal suffix, 2 fem. sg.)",732,YOUR (SINGULAR)
1961_hishimgenitiveandaccusativepronominalsuffix3mascsg,"his; him (genitive and accusative pronominal suffix, 3 masc. sg.)",2473,HIS (GENITIVE OF HE)
1962_himaccusativepronominalsuffix3mascsg,"him (accusative pronominal suffix, 3 masc. sg.)",,
1963_hisgenitivepronominalsuffix3mascsg,"his (genitive pronominal suffix, 3 masc. sg.)",2473,HIS (GENITIVE OF HE)
1964_hergenitiveandaccusativepronominalsuffix3femsg,"her (genitive and accusative pronominal suffix, 3 fem. sg.)",2474,HER (GENITIVE OF SHE)
1965_hergenitivepronominalsuffix,her (genitive pronominal suffix),2474,HER (GENITIVE OF SHE)
1966_ourusgenitiveandaccusativepronominalsuffix1pl,"our; us (genitive and accusative pronominal suffix, 1 pl.)",780,OUR
1967_ourgenitivepronominalsuffix1pl,"our (genitive pronominal suffix, 1 pl.)",780,OUR
1968_ourusgenitiveandaccusativepronominalsuffix,our; us (genitive and accusative pronominal suffix),780,OUR
1969_youryougenitiveandaccusativepronominalsuffix2pl,"your; you (genitive and accusative pronominal suffix, 2 pl.)",732,YOUR (SINGULAR)
1970_yourgenitivepronominalsuffix2fempl,"your (genitive pronominal suffix, 2 fem. pl.)",732,YOUR (SINGULAR)
1971_yourgenitivepronominalsuffix2mascpl,"your (genitive pronominal suffix, 2 masc. pl.)",732,YOUR (SINGULAR)
1972_youryougenitiveandaccusativepronominalsuffix2mascpl,"your; you (genitive and accusative pronominal suffix, 2 masc. pl.)",732,YOUR (SINGULAR)
1973_youryougenitiveandaccusativepronominalsuffix2fempl,"your; you (genitive and accusative pronominal suffix, 2 fem. pl.)",732,YOUR (SINGULAR)
1974_theirthemgenitiveandaccusativepronominalsuffix3pl,"their; them (genitive and accusative pronominal suffix, 3 pl.)",2400,THEIR
1975_theirgenitivepronominalsuffix3fempl,"their (genitive pronominal suffix, 3 fem. pl.)",2400,THEIR
1976_theirgenitivepronominalsuffix3mascpl,"their (genitive pronominal suffix, 3 masc. pl.)",2400,THEIR
1977_theirthemgenitiveandaccusativepronominalsuffix3mascpl,"their; them (genitive and accusative pronominal suffix, 3 masc. pl.)",2400,THEIR
1978_theirthemgenitiveandaccusativepronominalsuffix3fempl,"their; them (genitive and accusative pronominal suffix, 3 fem. pl.)",2400,THEIR
1979_aringofgoldorsilveranearring,"a ring of gold or silver, an earring",759,SILVER
1980_toseizetakeholdofcatch,"to seize, take hold of, catch",855,SEIZE
1981_toseizetakeholdofsthsmb,"to seize, take hold of sth/smb",855,SEIZE
1982_asmithstongs,a smith’s tongs,,
1983_toseize,to seize,855,SEIZE
1984_totakeholdtowithholdrestraintokeeppreserveguardtakecareof,"to take, hold; to withhold, restrain; to keep, preserve,  guard, take care of",1749,TAKE
1985_tograsptotakeholdoftolayhandson,"to grasp, to take hold of, to lay hands on",2021,GRASP
1986_tobebrilliant,to be brilliant,3709,BRILLIANT
1987_numinoussplendouremanatingfromgods,numinous splendour emanating from gods,,
1988_splendour,splendour,,
1989_wholesomesweetwater,"wholesome, sweet (water)",717,SWEET
1990_tolove,to love,923,LOVE
1991_tolovetobeaffectedinclinedto,"to love, to be affected, inclined to",923,LOVE
1992_tobesmall,to be small,1246,SMALL
1993_tobecomesmallfewtobeyoung,"to become small, few, to be young",1242,FEW
1994_servant,servant,255,SERVANT
1995_smalloftenderyearsyoung,"small, of tender years, young",1246,SMALL
1996_thesmalleronetheyoungerone,"the smaller one, the younger one",,
1997_tobedisgracedoutraged,"to be disgraced, outraged",,
1998_tobeorbecomelittlesmall,"to be or become little,  small",1579,BE
1999_tothrowshoot,"to throw, shoot",1456,THROW
2000_tofireshootarrows,"to fire, shoot arrows",221,FIRE
2001_tothrow,to throw,1456,THROW
2002_notnoprohibitiveandnegativeparticle,"not, no (prohibitive and negative particle)",1240,NOT
2003_notwhere,not; where?,1240,NOT
2004_notnegativeparticleprefixedtotheverb,not (negative particle prefixed to the verb),1240,NOT
2005_totie,to tie,1917,TIE
2006_prisonerofwarcaptiveforeignerusedasworker,"prisoner of war, captive foreigner used as worker",,
2007_prisonercaptive,"prisoner, captive",1072,PRISONER
2008_prisoner,prisoner,1072,PRISONER
2009_tobindtie,"to bind, tie",1917,TIE
2010_totietotieuptobindtofetter,"to tie, to tie up, to bind, to fetter",1917,TIE
2011_backsidelowerlegbasefoundation,"backside, lower leg, base, foundation",447,LOWER LEG
2012_dampcoursebasefoundationofabuildingreignbottomrootlowerextremities,"damp course, base, foundation (of a building, reign), bottom, root, lower extremities",670,ROOT
2013_tosupporttostand,to support; to stand,1442,STAND
2014_toleanagainststhtostandbytoplace,"to lean against sth, to stand by; to place",723,PLACE (POSITION)
2015_supportorfootofawall,support or foot of a wall,,
2016_goupbeforestanduptostandtobemotionless,"go up before, stand up; to stand; to be motionless",1442,STAND
2017_tosupporttostaysth,"to support, to stay sth",,
2018_totietowrap,"to tie, to wrap",1917,TIE
2019_totwinetodouble,"to twine, to double",,
2020_wrapveil,"wrap, veil",1113,WRAP
2021_iiitodouble,III. to double,,
2022_tobendfoldupdouble,"to bend, fold up, double",2004,BEND
2023_tolivetoescape,"to live, to escape",1422,BE ALIVE
2024_togetwelltorecoverfromsicknesstobealivetostayalive,"to get well, to recover from sickness; to be alive, to stay alive",1422,BE ALIVE
2025_iiitoflee,III. to flee,,
2026_tobeoldwornout,"to be old, worn out",1229,OLD
2027_tobecomeextinguishedtocometoanend,"to become extinguished, to come to an end",2209,BECOME EXTINGUISHED
2028_tobewornout,to be worn out,,
2029_woodblockasfuel,wood block (as fuel),,
2030_tobewornoutoldtoage,"to be worn out, old; to age",1229,OLD
2031_tobeoldwornout,"to be old, wornout",1229,OLD
2032_becomeold,become old,,
2033_tospendthenight,to spend the night,,
2034_tostayovernightspendthenighttodelay,"to stay overnight, spend the night; to delay",425,BE LATE
2035_tostaythenight,to stay the night,,
2036_tospendthenightlodge,"to spend the night, lodge",,
2037_tospendthenighttodosthatnight,to spend the night; to do sth at night,,
2038_toperseverepersistlaststay,"to persevere, persist, last, stay",1529,LAST (FINAL)
2039_tobecompletetocometoanend,"to be complete, to come to an end",,
2040_tobringtoanendtoannihilatetospendtofinishtocometoanend,"to bring to an end, to annihilate, to spend, to finish; to come to an end",1766,FINISH
2041_totalitytotal,"totality, total",2277,WHOLE
2042_tocometoanend,to come to an end,,
2043_tocompletebringtoanendaccomplishtofailcometoanendperishbedestroyed,"to complete, bring to an end, accomplish; to fail, come to an end, perish, be destroyed",3861,FAIL
2044_iitocollect,II. to collect,,
2045_accomplishcompleteperfectconsummatebringtoanendcontaincomprehendincludecompletely,"accomplish, complete, perfect,  consummate; bring to an end; contain, comprehend, include completely",,
2046_tobesharp,to be sharp,1396,SHARP
2047_tobeorbecomepointeddtoactquickly,to be or become pointed; (D) to act quickly,1579,BE
2048_tobequickhiptosharpen,to be quick; (hip.) to sharpen,251,SHARPEN (SOMETHING)
2049_toedgetosharpen,"to edge, to sharpen",251,SHARPEN (SOMETHING)
2050_tobeparchedshrivelled,"to be parched, shrivelled",,
2051_shrivelledorwithered,shrivelled or withered,,
2052_parchedfield,parched field,,
2053_intenselyhot,intensely hot,,
2054_speltemmer,"spelt, emmer",,
2055_speltemmerwheat,"spelt, emmer wheat",,
2056_tobeinfronttoprecede,"to be in front, to precede",1883,IN FRONT OF
2057_toprecedegobeforelead,"to precede, go before, lead",43,LEAD (GUIDE)
2058_gobeforecomebeforeprecedebeginhaveprioritybefirstbeaheadofsurpass,"go before, come before, precede, begin, have priority, be first, be ahead of, surpass",1806,BEGIN
2059_tobenear,to be near,1942,NEAR
2060_toapproach,to approach,1778,APPROACH
2061_toapproachtobenear,"to approach to, be near",1942,NEAR
2062_tick,tick,1527,TICK
2063_teignetick,teigne (tick),,
2064_topluckoff,to pluck off,,
2065_toplucktopicktocutoff,"to pluck, to pick, to cut off",2148,PICK
2066_topluckofftwigsearsofcorn,"to pluck off (twigs, ears of corn)",,
2067_topluckoffcollectharvest,"to pluck off, collect, harvest",3327,AUTUMN OR HARVEST SEASON
2068_tocollectfruits,to collect fruits,,
2069_topickflowerstoplucktosnap,"to pick (flowers), to pluck, to snap",2558,BREAK (CLEAVE)
2070_towear,to wear,976,WEAR
2071_toputonclothingtoclotheoneselftoclothesomebodytocover,to put on clothing; to clothe oneself; to clothe somebody; to cover,761,COVER
2072_todresswearputonclothes,"to dress, wear, put on clothes",976,WEAR
2073_toclotheoneselfwithagarment,to clothe oneself with a garment,,
2074_toputontowear,"to put on, to wear",976,WEAR
2075_clotheoneselfputonclotheswearclothesomebody,"clothe oneself, put on clothes, wear; clothe somebody",976,WEAR
2076_hundred,hundred,1634,HUNDRED
2077_hundredonehundred,"hundred, one hundred",1634,HUNDRED
2078_hundredcentury,"hundred, century",1634,HUNDRED
2079_toask,to ask,1309,ASK (INQUIRE)
2080_toasktoinquiretointerrogatetoaskforsomething,"to ask, to inquire, to interrogate; to ask for something",1309,ASK (INQUIRE)
2081_toaskrequest,"to ask, request",1309,ASK (INQUIRE)
2082_toasktobegfortodemand,"to ask; to beg for, to demand",1309,ASK (INQUIRE)
2083_toaskinquiretoaskordemandforsomething,"to ask, inquire; to ask or demand for something",1309,ASK (INQUIRE)
2084_toaskenquiremakearequestpraybeg,"to ask, enquire, make a request,  pray, beg",1309,ASK (INQUIRE)
2085_einvogelabird,ein Vogel (a bird),,
2086_aspeciesofpartrige,a species of partrige,,
2087_chevreaukid,chevreau (kid),,
2088_toslaughter,to slaughter,1796,SLAUGHTER
2089_toslaughterbutchertoslitthethroat,"to slaughter, butcher; to slit the throat",1796,SLAUGHTER
2090_toslaughtertokilloff,to slaughter; to kill off,1796,SLAUGHTER
2091_tocook,to cook,1100,COOK (SOMETHING)
2092_toslaughterslaykillcutupsacrificeskin,"to slaughter, slay, kill, cut up, sacrifice, skin",1796,SLAUGHTER
2093_todriveawaytoexpel,"to drive away, to expel",30,DISPEL
2094_tosendtodriveoutdriveawaysendawaytoexpel,"to send; to drive out, drive away, send away; to expel",1127,SEND
2095_todriveawayexpelbanish,"to drive away, expel, banish",30,DISPEL
2096_nameofabirdprobblackeagle,"name of a bird, prob. black eagle",,
2097_heron,heron,758,HERON
2098_owl,owl,735,OWL
2099_nightbirdowl,"nightbird, owl",735,OWL
2100_hoopoeowl,hoopoe; owl,735,OWL
2101_kindofinsectorworm,kind of insect or worm,1219,WORM
2102_pestle,pestle,225,PESTLE
2103_nameofaspider,name of a spider,,
2104_thespider,the spider,843,SPIDER
2105_largewildbeast,large wild beast,,
2106_animals,animals,,
2107_spider,spider,843,SPIDER
2108_alouseaffectingclothanimalsandpeopleamoth,"a louse affecting cloth, animals and people; a moth",2828,MOTH
2109_flyingantspecies,flying ant species,,
2110_alargewildcat,a large wild cat,,
2111_tiger,tiger (?),846,TIGER
2112_nonwingedlocustwoodwormcaterpiller,nonwinged locust; wood worm; caterpiller,,
2113_termitewhiteant,termite; white ant,883,TERMITE
2114_ostrich,ostrich,3797,OSTRICH
2115_youngofanimalslarva,"'young of animals, larva'",,
2116_kindofwormsorlarvae,(kind of worms or larvae),,
2117_babyanimalsandbirdsorsmallcreatures,baby animals and birds or small creatures,,
2118_nightingalesparrowchick,nightingale; sparrowchick,3723,NIGHTINGALE
2119_youngcamel,young camel,,
2120_ayoungcamelwhenjustborn,a young camel when just born,,
2121_swarmofbees,swarm of bees,,
2122_beehivealsothebeesofahiveswarm,"beehive, also the bees of a hive; swarm",88,BEEHIVE
2123_beebees,bee; bees,665,BEE
2124_phoenix,phoenix,,
2125_whitehawkregardedasofevilomen,white hawk regarded as of evil omen,,
2126_alocust,a locust,810,LOCUST
2127_kindofbirdsomewhatlikeasparrow,"kind of bird, somewhat like a sparrow",,
2128_kindofsmallbird,kind of small bird,,
2129_aspeciesofcrestedbird,a species of crested bird,,
2130_nightingale,nightingale,3723,NIGHTINGALE
2131_abirdfattenedtobeeatenbykingsolomon,a bird fattened to be eaten by king Solomon,,
2132_caterpillarinsectlarva,"caterpillar, insect larva",2247,CATERPILLAR
2133_raptorconventionallyhawk,"raptor, conventionally “hawk”",,
2134_redkite,red kite,,
2135_uncleanbirdofpreyfrequentingruins,unclean bird of prey (frequenting ruins),,
2136_kite,kite,307,HAWK
2137_epitheteducorbeauepithetoftheraven,épithète du corbeau (epithet of the raven),,
2138_cricketsucker,cricket; sucker,2354,CRICKET
2139_kindofabird,kind of a bird,,
2140_birdwildbirdperhapsaraptoresphawkfalcon,"bird, wild bird (perhaps a raptor, esp. 'hawk, falcon')",937,BIRD
2141_falcon,falcon,3258,FALCON
2142_hawk,hawk,307,HAWK
2143_femalesparrow,female sparrow,,
2144_yearlingfoalsmallofdomesticanimals,"yearling foal, small of domestic animals",,
2145_viscera,viscera,,
2146_foetusdechatdelievredeherissondegerboisefetuscatharehedgehogjerkin,"foetus (de chat, de lièvre, de hérisson, de gerboise) (fetus (cat, hare, hedgehog, jerkin)",1190,HARE
2147_fatfatness,fat; fatness,323,FAT (ORGANIC SUBSTANCE)
2148_fatness,fatness,1279,FAT (OBESE)
2149_fatpastureground,fat pasture ground,,
2150_etregrastobefat,être gras (to be fat),,
2151_qualitedunalimentgrasqualityofafattyfood,qualité d'un aliment gras (quality of a fatty food),,
2152_tresgrasveryfat,très gras (very fat),,
2153_kindofinsectlouse,"kind of insect, louse",1392,LOUSE
2154_parasitelouse,"parasite, louse",1392,LOUSE
2155_kindofinsectsimilartothescarabmarkedwithblackandwhitespotswhichusuallyaccompaniesorprecedesscorpionsorvipers,kind of insect similar to the scarab marked with black and white spots which usually accompanies or precedes scorpions or vipers,,
2156_kindofbirdhenquail,"kind of bird (hen, quail)",1893,QUAIL
2157_youngpoultry,young poultry,,
2158_chick,chick,2512,CHICK
2159_quailsparrow,quail; sparrow?,1893,QUAIL
2160_kindofsmallaquaticbird,kind of small aquatic bird,,
2161_quail,quail,1893,QUAIL
2162_tailback,"tail, back",1220,TAIL
2163_queuetoupettailtoupee,queue; toupet (tail; toupee),,
2164_queuetail,queue (tail),,
2165_backbackparttailborder,"back, back part, tail, border",1220,TAIL
2166_goosecrane,"goose, crane",1187,GOOSE
2167_grusgrue,grus (grue),,
2168_numidiancrane,Numidian crane,,
2169_crane,crane,1830,CRANE
2170_ailedunoiseauwingofabird,aile (d'un oiseau) (wing (of a bird),,
2171_prepuceclitoris,"prepuce, clitoris",3257,CLITORIS
2172_oterenleverleprepucedanslacirconcisiontotakeoffremovetheforeskinincircumcision,"oter, enlever le prépuce (dans la circoncision) (to take off, remove the foreskin (in circumcision)",,
2173_pieceofskin,(piece of) skin,763,SKIN
2174_depouillepeauoteebodyskinremoved,"dépouille, peau ôtée (body, skin removed)",,
2175_peaumincequicouvrelaplaieenvoiedeguerisonthinskinthatcoversthehealingwound,peau mince qui couvre la plaie en voie de guérison (thin skin that covers the healing wound),,
2176_toweep,to weep,1839,CRY
2177_toweepcry,"to weep, cry",1839,CRY
2178_skinpeelscalestest,skin; peel; scales; test,763,SKIN
2179_crabshell,crab shell,,
2180_peaudunebeteoteeetvideeskinofananimalremovedandemptied,peau d'une bête ôtée et vidée (skin of an animal removed and emptied),,
2181_morceaudepeauenleveepieceofskinremoved,morceau de peau enlevée (piece of skin removed),,
2182_longhairmane,"(long) hair, mane",1918,MANE
2183_toupettoupee,toupet (toupee),,
2184_grandenueedesauterelleslargeswarmoflocusts,grande nuée de sauterelles (large swarm of locusts),,
2185_kindofsmallcreature,kind of small creature,,
2186_asmallanimalprobablyafrog,"a small animal, probably a frog",,
2187_alocustorbirdeineartheuschreckekindofgrasshopper,a locust or bird; eine Art Heuschrecke (kind of grasshopper),937,BIRD
2188_poufourmilouseant,pou; fourmi (louse; ant),587,ANT
2189_wildcat,(wild) cat,1208,CAT
2190_awildanimalgepardcheetah,a wild animal; Gepard (cheetah),958,WILD ANIMAL
2191_akindofbirdswallowdove,"a kind of bird (swallow, dove)",1853,DOVE
2192_perroquetparrotlaperrucheacolliercouleurderosetherosecolouredparakeet,perroquet (parrot); la perruche a collier couleur de rose (the rosecoloured parakeet),,
2193_kindofworminsect,"kind of worm, insect",620,INSECT
2194_aparasiteworminthebowels,a parasite worm in the bowels,,
2195_quailpl,quail (pl.),1893,QUAIL
2196_awadingbird,a wading bird,,
2197_dove,dove,1853,DOVE
2198_kindoflittlebirdsimilartoaswallow,kind of little bird similar to a swallow,,
2199_deadbodybackofbody,"(dead) body, back (of body)",1291,BACK
2200_corpsedeadman,"corpse, dead man",767,CORPSE
2201_thelocustlocusts,the locust; locusts,810,LOCUST
2202_heronpelicanibis,"heron, pelican; ibis",758,HERON
2203_kindofbirdofprey,kind of bird of prey,,
2204_anuncleanbird,an unclean bird,,
2205_youngoneofpartridge,young one of partridge,,
2206_kindofreptilesnakelizard,"kind of reptile (snake, lizard)",632,LIZARD
2207_kindofbiglizard,kind of big lizard,,
2208_araneaspider,aranea (spider),,
2209_pelican,pelican,472,PELICAN
2210_ant,ant,587,ANT
2211_sesame,sesame,2797,SESAME
2212_redant,red ant,,
2213_kindofsnakeworminsectlarvae,"kind of snake, worm, insect larvae",1219,WORM
2214_hornedviper,horned viper,,
2215_serpentfieldcricketcreepinganimalcrawlinglocust,serpent; field cricket; creeping animal; crawling locust,730,SNAKE
2216_serpentkindofsnakewithblackandwhitespots,serpent; kind of snake with black and white spots,730,SNAKE
2217_anocturnalbird,a nocturnal bird,,
2218_birdwhichhuntsfish,bird which hunts fish,,
2219_kitebird,kite (bird),307,HAWK
2220_backofneck,back of neck,,
2221_dosback,dos (back),,
2222_amygdal,amygdal,,
2223_gorge,gorge,,
2224_torsobody,"torso, body",1480,BODY
2225_hipflank,"hip, flank",1745,HIP
2226_sidearm,"side, arm",1673,ARM
2227_hipsidegirdlearoundmalepubicareawheelsandaxles,hip.side; girdle around male pubic area; wheels and axles,,
2228_coeurameespritheartsoulspirit,"coeur, âme, esprit (heart, soul, spirit)",811,SOUL
2229_poitrinebreast,poitrine (breast),,
2230_milieududosvertebresdunebetedesommemiddleofthebackchine,"milieu du dos, vertèbres (d'une bête de somme) (middle of the back, chine)",,
2231_poitrinemilieuducorpsdelhommechestmidsection,poitrine; milieu (du corps de l'homme) (chest; midsection),,
2232_poitrinechest,poitrine (chest),,
2233_corpstailleetvolumeducorpscadavrebodycorpse,"corps, taille et volume du corps; cadavre (body; corpse)",767,CORPSE
2234_cadavredesauterelledeadlocust,cadavre de sauterelle (dead locust),,
2235_corpsobjetsaillantbodyprotrudingobject,corps; objet saillant (body; protruding object),,
2236_cricketlocust,"cricket, locust",810,LOCUST
2237_especedesauterellespeciesoflocust,espèce de sauterelle (species of locust),,
2238_breastbonesideofbody,breastbone; side of body,2810,BREASTBONE
2239_chestbonessternumbreastbone,"chest bones, sternum, breastbone",2810,BREASTBONE
2240_bosomchestdewlap,"bosom, chest; dewlap",1592,CHEST
2241_bosom,bosom,1402,BREAST
2242_hangingfleshunderthechinofsomeanimalsdewlapofoxenbeardofcockthroatofhumans,"hanging flesh under the chin (of some animals), dewlap (of oxen), beard (of cock), throat (of humans)",678,BEARD
2243_dewlapbeardthroat,"dewlap, beard, throat",678,BEARD
2244_chestbosom,"chest, bosom",1592,CHEST
2245_chest,chest,1592,CHEST
2246_whelpcub,"whelp, cub",74,PUPPY
2247_cublionjackal,"cub (lion, jackal)",3313,JACKAL
2248_whelpofaliondogpigsnake,"whelp (of a lion, dog, pig, snake)",2009,DOG
2249_petitdechiendelionoudetouteautrebetecarnassierewhelpofadoglionoranyothercarnivorousanimal,"petit de chien, de lion ou de toute autre bête carnassière (whelp of a dog, lion or any other carnivorous animal)",1386,LION
2250_kindofmouserat,"kind of mouse, rat",1490,RAT
2251_dormouse,dormouse,,
2252_rat,rat,1490,RAT
2253_kindofcreepingcreature,kind of creeping creature,,
2254_saraphserpent,Saraph serpent,,
2255_adove,a dove,1853,DOVE
2256_asmallbird,a small bird,,
2257_aninsectlarva,an insect; larva,2640,LARVA
2258_aspeciesofspider,a species of spider,,
2259_scorpionnewlyhatchedyoungscorpion,scorpion (newly hatched); young scorpion,1538,SCORPION
2260_animalsofthedesert,animals of the desert,,
2261_tomcat,tomcat,,
2262_antelope,antelope,3674,ANTELOPE
2263_largehoofedanimal,large-hoofed animal,,
2264_kindofinsectbeewasp,"kind of insect (bee, wasp)",1517,WASP
2265_youngbull,(young) bull,1008,BULL
2266_sucklingfattedcalfyoungofflockyounganimalcalfheiferlamb,"suckling, fatted calf, young of flock, young animal (calf, heifer, lamb)",820,LAMB
2267_kindofinsectsnail,"kind of insect, snail",1543,SNAIL
2268_kindofinsectorlarva,kind of insect or larva,2640,LARVA
2269_snail,snail,1543,SNAIL
2270_kindofbirdexplqataiepteroclesorcoturnix,"kind of bird, expl. Qaṭā, i.e. pterocles or coturnix",,
2271_smallcamelsorlambsyoungofaherdmadeupofcamelsorsheep,small camels or lambs; young of a herd made up of camels or sheep,1331,SHEEP
2272_youngofungulate,(young of) ungulate,,
2273_kidkidthatistieduporthrownintoapittoattractalionorawolf,kid; kid that is tied up or thrown into a pit to attract a lion or a wolf,1972,YOUNG GOAT (KID)
2274_kindofgazelle,kind of gazelle,,
2275_tofleesaidofagazelle,to flee (said of a gazelle),956,FLEE
2276_starling,starling,,
2277_rooster,rooster,1511,ROOSTER
2278_asmallcreaturesthatruinthefields,a small creatures that ruin the fields,,
2279_grasshopper,grasshopper,607,GRASSHOPPER
2280_kindofrodent,kind of rodent,,
2281_castorbeaver,castor (beaver),,
2282_especedegrosratdeschampsakindoflargefieldrat,espèce de gros rat des champs (a kind of large field rat),,
2283_tocatchtofishtohunt,"to catch, to fish, to hunt",1435,HUNT
2284_tobeclear,to be clear,989,CLEAR
2285_toshine,to shine,708,SHINE
2286_tobebald,to be bald,1125,BALD
2287_kindoffish,kind of fish,,
2288_abird,(a bird),,
2289_anuncleanspeciesofbirdfrequentingruinsandthedesertatypeofowlscopsowlorjackdaw,an unclean species of bird frequenting ruins and the desert; a type of owl (?); scops owl or jackdaw,,
2290_smallhoofedanimal,small hoofed animal,,
2291_nameofabirdofpreysupposedtobefalcon,"name of a bird of prey, supposed to be falcon",,
2292_birdofpreyfalconhawk,"bird of prey, falcon, hawk",307,HAWK
2293_kranichcrane,Kranich (crane),,
2294_grue,grue,,
2295_scarabaeusscarab,scarabaeus (scarab),,
2296_especedefourmisgrandesetnoiresspeciesoflargeblackants,"espèce de fourmis grandes et noires (species of large, black ants)",,
2297_tobeavailabletostay,"to be available, to stay",987,REMAIN
2298_iiitovietocompeteforsuperioritytoemulatetorivaltoimitate,"III. to vie, to compete for superiority; to emulate, to rival, to imitate",117,IMITATE
2299_tofollowsuccessivelytodobyturnstoalternatewithoneanothertorelayoneanother,"to follow successively, to do by turns, to alternate with one another, to relay one another",,
2300_tobefilmyorflickeringeyeseveningdusk,"to be filmy or flickering (eyes); evening, dusk",1629,EVENING
2301_atdusk,at dusk,2297,DUSK
2302_tobefilmy,to be filmy (?),,
2303_tobecleanclear,"to be clean, clear",989,CLEAR
2304_radiance,radiance,,
2305_tobeorremainpurecleanfree,"to be or remain pure, clean, free",1579,BE
2306_topurgeout,to purge out,,
2307_sincereguilelesssimpleinexperienced,"sincere, guileless, simple, inexperienced",686,EASY
2308_tobegoodpious,"to be good, pious",1035,GOOD
2309_topurifytomakewhite,"to purify, to make white",,
2310_reedmat,"reed, mat",195,MAT
2311_reedmat,reed mat,,
2312_reedreedpenbranchofachandelierstalkstemoffruitstubble,"reed, reed pen, branch of a chandelier, stalk, stem of fruit, stubble",659,REED
2313_tobedislocated,to be dislocated,,
2314_tolieacross,to lie across,,
2315_viitobedislocatedtheheadofthehumerusfromitsscapulatobelaxorslacktheshoulderjoint,"VII. to be dislocated (the head of the humerus from its scapula), to be lax or slack (the shoulderjoint)",2506,LOOSE
2316_toseparatetodivide,"to separate, to divide",1119,DIVIDE
2317_toseparate,to separate,1359,SEPARATE
2318_toreleasetounknit,"to release, to unknit",1095,LET GO OR SET FREE
2319_totearofftotearaway,"to tear off, to tear away",,
2320_toremove,to remove,,
2321_tomakeaseparation,to make a separation,,
2322_tocut,to cut,1432,CUT
2323_toshred,to shred,,
2324_toteartopieces,to tear to pieces,,
2325_tocutetptobesplitpatocutapart,to cut; (etp.) to be split; (pa.) to cut apart,1432,CUT
2326_couperenpetitsmorceauxtocutintosmallpieces,couper en petits morceaux (to cut into small pieces),,
2327_spinalcolumnwiththighbones,spinal column with thigh bones,,
2328_crotchregionbetweenthethighsthehindlegsofanimals,"crotch, region between the thighs; the hind legs of animals",,
2329_limbvertebraofthespinalcolumnlink,limb; vertebra of the spinal column; link,1531,BRANCH
2330_backofthehorse,back of the horse,,
2331_midbackvertebra,"mid back, vertebra",,
2332_canalanaturethra,"canal (anat.), urethra (?)",,
2333_vagina,vagina,1836,VAGINA
2334_udderorpeniscanal,udder or penis canal,154,UDDER
2335_loinhip,"loin, hip",1745,HIP
2336_armorhip,arm (or hip),1673,ARM
2337_loins,loins,187,LOIN
2338_gizzardofsomebirdswhichhasabigbellyabovethenavel,gizzard (of some birds); which has a big belly above the navel,,
2339_loin,loin,187,LOIN
2340_breaststomachentrails,"breast, stomach, entrails",1402,BREAST
2341_partofhumaninsides,part of human insides,,
2342_middleofchestchestbreastboneetc,"middle of chest, chest, breastbone, etc.",1592,CHEST
2343_toinsult,to insult,3204,INSULT
2344_ivtoblametocensure,"IV. to blame, to censure",,
2345_toberedhot,to be red-hot,,
2346_tobered,to be red,156,RED
2347_tobubbleuptoboiltobeeffervescenttoflareup,"to bubble up, to boil; to be effervescent, to flare up",2493,BOIL
2348_amythicalaquaticreptile,a (mythical) aquatic reptile,,
2349_anaquaticanimal,an aquatic animal,,
2350_serpentdragon,"serpent, dragon",2038,DRAGON
2351_femininegenitalorganuterus,"(feminine) genital organ, uterus",,
2352_sinuspeniscunnusvagina,"sinus; penis; cunnus, vagina",1222,PENIS
2353_uterus,uterus,,
2354_entrails,entrails,,
2355_humanlungsbellyentrails,"human lungs, belly, entrails",1251,BELLY
